id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
1246659800380574108,Pristine1b1b. Neartransit. FreeStreetParking,31176944,Angeline,Roslindale,42.28370982885688,-71.11504110597,Entire home/apt,89.0,3,7,1.26,2,80
1247376125895588714,2- Cozy Apartment in Boston,33765183,Anh,Dorchester,42.30218,-71.0624,Private room,48.0,1,20,3.41,2,321
1247821027960236061,Modern Cozy 3BR-2BA Apt Near T,473301884,Mylinh,Dorchester,42.31345,-71.0558,Entire home/apt,354.0,2,1,0.21,9,48
1247837975229872926,Travel: Therapy,38121625,Edson,East Boston,42.3774429,-71.03858319999999,Entire home/apt,110.0,1,18,3.38,2,332
1247943385870811031,Modern Home-like 3BR2BA Retreat/Near T,473301884,Mylinh,Dorchester,42.31384,-71.05528,Entire home/apt,303.0,2,3,0.58,9,59
1248522271410384303,Cozy 3BR2BA Retreat/Near Savin Hill Train,473301884,Mylinh,Dorchester,42.31178,-71.05682,Entire home/apt,272.0,2,4,0.72,9,74
1249187553171160514,Luxury 2 Bedroom Condo Boston,61715880,Jahaira,East Boston,42.39078,-70.99749,Entire home/apt,180.0,91,0,0.0,1,365
1249242248686975661,Spacious North End Studio,2006852,Jay,North End,42.36541813212881,-71.05177217682787,Entire home/apt,132.0,29,7,1.2,21,334
1249493056808799504,Spacious 2bd/2ba in Southend 9340,212359760,Mohammed Radi,South End,42.33815858020886,-71.0681314052187,Entire home/apt,169.0,29,11,1.92,165,270
1249494441736966548,Beautiful 2bd/1ba in Southend Boston 6444,212359760,Mohammed Radi,South End,42.33692,-71.06762,Entire home/apt,202.0,29,9,1.58,165,249
1249494554727842526,Beautiful 2 bedrooms in Southend 5757,212359760,Mohammed Radi,South End,42.33647,-71.06956,Entire home/apt,135.0,29,12,2.05,165,245
1249494569123823914,Spacious 2bd/2ba in Southend Boston 1334,212359760,Mohammed Radi,South End,42.337548192846974,-71.06954828935753,Entire home/apt,146.0,29,16,2.87,165,0
1249494589525031424,Beautiful 2BD/2BA in Southend Boston 4192,212359760,Mohammed Radi,South End,42.33816682275592,-71.06942323302363,Entire home/apt,190.0,29,16,2.76,165,246
1249966320204188058,Stylish Exposed Brick 3BR!,275849638,Sean,Downtown,42.35411048721918,-71.0630936948884,Entire home/apt,211.0,29,13,2.31,70,201
1250572260904262305,Free parking room 3,92524206,Ray,East Boston,42.38642,-71.00639,Private room,91.0,1,25,4.36,4,65
1251765141237192511,"X22D, Near Harvard Medical/Longwood Hospitals",229497500,Yudong,Mission Hill,42.33058424827619,-71.10956327060156,Private room,79.0,30,1,0.21,11,365
1252115197803119632,Chic One-Bed Apartment in Boston,22541573,Furnished Quarters,West End,42.364553063334746,-71.06429364318177,Entire home/apt,190.0,32,0,0.0,65,358
1252147336923412719,"X21D, Spacious Room Near HMS/Longwood Hospitals",229497500,Yudong,Mission Hill,42.332125154430905,-71.10887201902342,Private room,60.0,30,0,0.0,11,365
1252255038720433435,Jamaica Plain - 4BR2BA Urban Retreat/ Near T,473301884,Mylinh,Jamaica Plain,42.32041,-71.1032,Entire home/apt,399.0,2,15,2.8,9,51
1252286958040490519,The Haven - 3BR2BA Central & Cozy Retreat/ Near T,473301884,Mylinh,Jamaica Plain,42.32224,-71.10319,Entire home/apt,430.0,2,9,1.64,9,57
1252393019875245584,Modern Sunny Boston Skyline Apartment near Airport,96572579,Natasha,East Boston,42.38026,-71.0342,Entire home/apt,219.0,1,17,3.4,1,131
1252530932195640249,X24S Near HMS/Longwood Hospitals,229497500,Yudong,Mission Hill,42.33074439410338,-71.10950966961504,Private room,63.0,30,1,0.2,11,365
1252545039801928516,X32D Private Room Near HMS/Longwood Hospitals,229497500,Yudong,Mission Hill,42.332646717787895,-71.11076586111461,Private room,55.0,30,0,0.0,11,332
1252883391714794970,Unbelievable Boston Location Close to Everything,79394156,Kendra,Brighton,42.3552735,-71.17039419999999,Entire home/apt,150.0,365,0,0.0,1,364
1252965370705094263,Boston/Prime Location/City Views,449873758,Max,Roxbury,42.32791185726729,-71.09100272231069,Entire home/apt,225.0,2,5,0.94,1,37
1253679927725047459,Modern East Boston 2 Bed 2 Bath,66649895,Jesse,East Boston,42.38065,-71.03814,Entire home/apt,198.0,2,4,2.14,2,295
1253680161228943674,"Free Parking at 1 Bed Basement Apt, Near BU & MIT",130680380,Jodie,Fenway,42.34939570407056,-71.09571994275538,Entire home/apt,130.0,3,5,0.9,20,350
1254230035554141404,South End Victorian Brownstone,569249417,Elena,South End,42.341127512167205,-71.07742611984403,Entire home/apt,348.0,2,0,0.0,1,0
1254403465883951296,Studio Apt in downtown crossing Boston 6122,212359760,Mohammed Radi,Downtown,42.35445054160439,-71.06133907223162,Entire home/apt,185.0,29,7,1.24,165,324
1257320426446048732,"Bright, modern 1BR/1BA in South Boston",30052454,Megan,South Boston,42.33347,-71.03959,Entire home/apt,100.0,29,0,0.0,1,231
1257401409991841065,Family Retreat - Stunning 5BR2BA w Parking/ Near T,473301884,Mylinh,Dorchester,42.31435,-71.05814,Entire home/apt,327.0,2,12,2.35,9,185
1257518652957335127,The Princeton Boston - Luxurious Apartment (New!),98396045,Brian,East Boston,42.37670268648397,-71.0351585203212,Entire home/apt,255.0,2,4,0.85,1,339
1258682027293555147,Thatch Quarters | Pvt. Room in Southie | 301 DOT,814298,Thatch,South Boston,42.33631271024674,-71.04591405138864,Entire home/apt,115.0,1,9,1.73,55,88
1258724063390806406,Sunlit Efficiency Unit-Longwood/Fenway,406353986,Cassandra And Michael,Mission Hill,42.33421214680135,-71.10553634445374,Entire home/apt,90.0,2,4,0.9,18,191
1258780576616575930,Adorable Apartment-Longwood/Fenway,406353986,Cassandra And Michael,Mission Hill,42.33369,-71.1071,Entire home/apt,104.0,2,7,1.64,18,190
1259342021014402166,1. Spacious Apt easy commute to Downtown Boston.,89328922,Ehab,Dorchester,42.32087,-71.0572,Entire home/apt,207.0,1,3,3.0,15,0
1259649483873314821,#1 Cozy 1-Bed Private Room Downtown,81938418,Lorena,Roxbury,42.31048,-71.08924,Private room,208.0,2,0,0.0,6,357
1259742018225135881,#2 Cozy 1-Bed Private Room Downtown,81938418,Lorena,Roxbury,42.311984493268305,-71.08908670556116,Private room,89.0,2,2,0.39,6,0
1260235155717046032,K_Room Near Downtown Boston,351582312,Daniel,Dorchester,42.30354975166852,-71.06459543162167,Private room,66.0,1,2,2.0,11,282
1260280884958585966,"(BPH) Water Views, Private Deck, W/D, All New!",563246552,Paige,Back Bay,42.35029197578436,-71.08824235240847,Entire home/apt,478.0,1,8,1.88,1,201
1260311293764409040,(G) Rattan Living 1 Bedroom! Location A+,528489640,Foster,Back Bay,42.34512593370852,-71.0809787026459,Entire home/apt,175.0,1,7,1.41,5,131
1261066834119435716,The Pasteur-elegant 2BR near downtown,416027128,Naveen,Brighton,42.34828158675335,-71.14711118275164,Entire home/apt,105.0,29,19,3.88,27,191
1261142112453644330,Stylish 2BD Suite with Massage & Private Parking,233220730,Lisa,Dorchester,42.309113,-71.04595909999999,Entire home/apt,259.0,2,5,1.23,1,124
1261994732079877932,The Attia,416027128,Naveen,Brighton,42.34794,-71.14484,Entire home/apt,90.0,29,5,0.96,27,207
1262587805322271880,2BR Patio Boston Medical Center,656025446,Heidi,South End,42.33828,-71.07609,Entire home/apt,426.0,2,9,1.78,3,302
1263155039038201119,"Awaiting Your Next Stay, Book Now!",331132678,Premier Suites,Downtown,42.3550474,-71.0622106,Entire home/apt,140.0,1,3,0.68,2,0
1263156175523555614,Best Location Studio In Downtown Boston,331132678,Premier Suites,Downtown,42.355056736770834,-71.06221200170934,Entire home/apt,141.0,3,2,0.5,2,228
1263161028230153385,Affordable & Simple Chic Studio,244600805,Bay Village,Bay Village,42.3483657,-71.0698862,Entire home/apt,140.0,3,1,0.41,17,283
1263161258083624423,Comfy Studio with Flexible Cancelation,244600805,Bay Village,Bay Village,42.3484186,-71.0698384,Private room,69.0,3,0,0.0,17,267
1263161840040894002,"Lower Level Studio, Stay Tonight!",244600805,Bay Village,Bay Village,42.3483308,-71.0698714,Entire home/apt,107.0,3,3,0.63,17,276
1263167952595160614,"Monthly Discounts, Short/Long Stays, Book Now!",244600805,Bay Village,Bay Village,42.348419,-71.069916,Private room,95.0,2,2,0.47,17,281
1263168933100494764,Modern Single Studio at the Heart of Boston!,244600805,Bay Village,Bay Village,42.3484037,-71.0697483,Private room,64.0,1,1,0.22,17,241
1263681544257525639,"X31D, Spacious Room Near HMS/Longwood Hospitals",229497500,Yudong,Mission Hill,42.33253,-71.10876,Private room,60.0,30,0,0.0,11,278
1263761717025015420,Modern Home - w/ Comfort Amenities,7679039,Alix,Roxbury,42.31126,-71.08744,Private room,84.0,2,7,1.37,3,0
1265149191707383444,"Kailyn Apartment Boston, Massachusetts",656600011,Bashkim,Roslindale,42.28127928521936,-71.12624786306807,Entire home/apt,160.0,1,11,2.8,1,202
1265190265531865044,(MGH9-4) Bright Beacon Hill Studio,331225367,Paige,Beacon Hill,42.35861,-71.06574,Entire home/apt,141.0,1,11,2.26,81,16
1266619578689248665,Small In-law apartment,8015347,Edwin,West Roxbury,42.2727392,-71.1635905,Entire home/apt,98.0,91,0,0.0,3,365
1266877773688399522,Comfortable Three Bed Apt in Upham's Corner,292653045,Isoken,Roxbury,42.3184274,-71.07119999999999,Entire home/apt,126.0,29,3,1.61,1,319
1266988189074536800,X25D Near HMS/Longwood Hospitals,229497500,Yudong,Mission Hill,42.33263,-71.11022,Private room,60.0,30,1,0.22,11,307
1267303097859346005,47S1.1 | The Sumner Redline | w/AC & W/D | Ensuite,71783,Lance,Dorchester,42.31906,-71.06312,Private room,78.0,30,0,0.0,57,270
1267321993028464851,47S1.2 | The Sumner Redline | w/AC & W/D | Room #2,71783,Lance,Dorchester,42.31720160414786,-71.06296150660422,Private room,69.0,30,0,0.0,57,331
1267333003609682690,47S1.3 | The Sumner Redline | w/AC & W/D | Room #3,71783,Lance,Dorchester,42.31901946004318,-71.06107373250477,Private room,68.0,30,0,0.0,57,331
1267342041106903165,26A3.1 | The Annabel 3 | w/AC & W/D | Ensuite Rm#1,71783,Lance,Dorchester,42.31912,-71.06306,Private room,77.0,30,0,0.0,57,363
1267350935450387948,26A3.2 | The Annabel 3 | w/AC & W/D | Ensuite Rm#2,71783,Lance,Dorchester,42.31756,-71.06269,Private room,75.0,30,0,0.0,57,363
1267402493195203465,Spacious 4BR/2BA Home Near Harvard,657106909,Wenjia,Allston,42.36165957376605,-71.13326007995497,Entire home/apt,278.0,1,1,1.0,7,242
1267699238827363410,"UMass Boston, Beach, Renovated, CA, In-Unit Lau",89227862,Paul,Dorchester,42.31001,-71.04775,Entire home/apt,191.0,29,1,0.28,15,313
1268205057623938251,Cozy Studio | South End,523515799,Sean,Back Bay,42.3436620175592,-71.08224215169605,Entire home/apt,129.0,29,7,1.41,43,346
1268840858238479734,Spacious One-Bedroom Apartment with Balcony in Wes,22541573,Furnished Quarters,West End,42.3626015819632,-71.0643040982807,Entire home/apt,200.0,32,0,0.0,65,0
1268977330376722943,*5 TDGarden Celtics/Bruins/Lil Italy/Historic,3637081,Jason,North End,42.3672634551381,-71.0536603054682,Entire home/apt,103.0,29,6,1.28,13,105
1269029121495990686,Amazing 2 bed 2 bath boston,163848078,Adam,Fenway,42.34681124201301,-71.10237851718634,Entire home/apt,428.0,5,1,1.0,73,335
1269029206105129484,"Newly Renovated 2-Bed, Back Bay near MGH, BU, MIT",31340713,Kama,Back Bay,42.35289724925304,-71.08083884125622,Entire home/apt,263.0,29,1,1.0,42,124
1269694784915842768,"Full Condo on Top Floor!  3 Queen bed, near MBTA",4453414,Ryan,Dorchester,42.293378,-71.0587616,Entire home/apt,169.0,29,0,0.0,1,8
1269770989619209817,#3 Cozy 1-Bed Private Room Downtown,81938418,Lorena,Roxbury,42.31204415712194,-71.0871221818854,Private room,137.0,1,0,0.0,6,365
1269783164191876031,"Newly Renovated 2-Bed, Back Bay near MGH, BU, MIT",89227862,Paul,Back Bay,42.35199,-71.08114,Entire home/apt,250.0,29,6,1.35,15,252
1269818582266036498,Elegant 2BR 0.09mi Faneuil Hall/Quincy Market,31340713,Kama,Downtown,42.36006,-71.05714,Entire home/apt,261.0,29,0,0.0,42,283
1269867932467135298,Elegant 2BR 0.09mi Faneuil Hall/Quincy Market,89227862,Paul,Downtown,42.35980615637002,-71.0559518146288,Entire home/apt,261.0,29,5,1.06,15,287
1269906183728450902,X35D Near HMS/Longwood Hospitals,229497500,Yudong,Mission Hill,42.33278,-71.1107,Private room,64.0,30,2,0.44,11,319
1270281307573876990,Boston 3 BR Patio Full Kitchen,656025446,Heidi,South End,42.33795,-71.07647,Entire home/apt,556.0,2,0,0.0,3,302
1271261300076746899,Luxury 5-Star Condo Downtown,12507816,Sharon,Downtown,42.3535308,-71.0621414,Entire home/apt,155.0,160,0,0.0,1,358
1271333272016630031,Cozy Studio near Faneuil Hall/Quincy Market,31340713,Kama,Downtown,42.36119978540695,-71.05766733166148,Entire home/apt,134.0,29,0,0.0,42,313
1271416950597214486,Cozy Studio near Faneuil Hall/Quincy Market,89227862,Paul,Downtown,42.360204162530955,-71.05732259044957,Entire home/apt,172.0,29,3,0.69,15,297
1271705978916137475,La Maison Perthshire I,657977640,Chantal,Brighton,42.35432029743757,-71.16730989682179,Entire home/apt,402.0,2,2,0.48,2,210
1271776991898530351,La Maison Perthshire II,657977640,Chantal,Brighton,42.35402,-71.16611,Entire home/apt,492.0,2,0,0.0,2,288
1272462109988889430,Charming two-bedroom in Boston,658251749,Beatrice,Roxbury,42.32603188143365,-71.08202251382698,Entire home/apt,198.0,1,2,0.48,1,280
1272463919760527125,Classic 2 bedroom near Arboretum,552168586,Eric,Jamaica Plain,42.3083695,-71.11887829999999,Entire home/apt,225.0,3,7,1.67,1,115
1272612531127769773,Central Upscale Condo Chinatown w/Pool & Parking,463475392,Haroldo,Chinatown,42.3512,-71.0617,Entire home/apt,341.0,29,3,0.64,12,88
1272698896046300712,Cozy Southie Condo,27525383,Dorothy,South Boston,42.3331322,-71.0418464,Entire home/apt,100.0,91,0,0.0,1,131
1273371332023486181,Private Room: Allston - Sublease,122656173,Anita Söne,Allston,42.36315273271087,-71.1297561930069,Private room,83.0,120,0,0.0,1,358
1273825139062685760,"New! "" Stay at Burbank"" Fenway/Berklee/Symphony",100347729,Jeanne,Fenway,42.344564310161935,-71.08898106962442,Entire home/apt,61.0,150,0,0.0,1,54
1273866365883732527,82 - Boston Spring Getaway Luxury Apt,571689221,Quang,Dorchester,42.29065,-71.06891,Entire home/apt,211.0,1,6,1.31,3,319
1274920765065575996,In-Unit Laundry | Your Family & Friends Space,310662379,Ulrich,Roxbury,42.31381207625156,-71.08829177571911,Entire home/apt,179.0,2,4,1.45,3,33
1275563604248917039,X13D Near HMS/Longwood Hospitals,229497500,Yudong,Mission Hill,42.33060297153961,-71.11008223786278,Private room,60.0,29,0,0.0,11,321
1275600037138462614,Luxury Condo-Style 1BR Apartment in Boston,81938418,Lorena,Dorchester,42.27999,-71.07479,Private room,106.0,2,0,0.0,6,365
1276265551413862836,Stylish 1BR Condo Pad – Luxe Living in Boston,81938418,Lorena,Mattapan,42.2778276827731,-71.0732974503391,Private room,89.0,2,0,0.0,6,362
1276853100374464044,"TDGarden,Celtics/Bruins, Lil Italy,North End",37907846,Boston,North End,42.36834,-71.0567,Entire home/apt,155.0,2,17,4.47,9,181
1277764325250201198,"Tri-level, Skylighted, Faneuil Hall/Quincy Market",31340713,Kama,Downtown,42.359675419761906,-71.05622219870823,Entire home/apt,405.0,2,1,1.0,42,345
1277809841918057355,Huge 2BR  Condo with W/D,459522450,Anthony,Dorchester,42.28659,-71.06742,Entire home/apt,140.0,30,0,0.0,3,73
1277833431626880431,"Tri-level, Skylighted, Faneuil Hall/Quincy Market",266312920,STARS Of,Downtown,42.35992,-71.05549,Entire home/apt,362.0,2,1,0.68,15,342
1278205415972071900,Luxury 2bd/2ba Next to the Airport 2079,212359760,Mohammed Radi,East Boston,42.37513997531902,-71.03028418149198,Entire home/apt,192.0,29,11,2.62,165,330
1278205420588629264,Luxury 2BR Next to the Airport 2965,212359760,Mohammed Radi,East Boston,42.37474,-71.0304,Entire home/apt,162.0,29,9,2.05,165,333
1278206475633838683,Luxury 1BR Next to Logan Airport 1038,212359760,Mohammed Radi,East Boston,42.37482,-71.03198,Entire home/apt,127.0,29,6,1.48,165,358
1278206548860895245,Luxury 1BR Next to Airport 8415,212359760,Mohammed Radi,East Boston,42.37678128018424,-71.03233154076523,Entire home/apt,189.0,29,1,0.28,165,338
1278286022017303753,"Mins to Airport, Walk to Subway, Waterfront 1BR",30283594,Global Luxury Suites,East Boston,42.36732,-71.04101,Entire home/apt,247.0,29,0,0.0,30,355
1278524076526778066,Cozy Studio in downtown crossing Boston 7065,212359760,Mohammed Radi,Downtown,42.35614625727603,-71.06006208045444,Entire home/apt,180.0,29,12,2.98,165,315
1278524551523924893,Cozy 2BR in downtown crossing Boston 3425,212359760,Mohammed Radi,Downtown,42.35639722829122,-71.05970290279642,Entire home/apt,217.0,29,2,1.4,165,232
1278524555065092396,2BR Apt in Downtown Crossing 3455,212359760,Mohammed Radi,Downtown,42.35459968950801,-71.0603411245081,Entire home/apt,236.0,29,7,1.68,165,247
1278535977948597653,Studio in downtown crossing Boston 3263,212359760,Mohammed Radi,Downtown,42.35643175585566,-71.05984305584784,Entire home/apt,165.0,29,9,2.29,165,294
1279046388499770585,New Listing! | Top Floor | 3 BR condo | Southie,74901394,Christopher,South Boston,42.3348975,-71.0534291,Entire home/apt,203.0,2,6,1.48,1,275
1279091674298255058,Luxury Studio Next to Broadway 0115,212359760,Mohammed Radi,South Boston Waterfront,42.34420122080333,-71.05650948555223,Entire home/apt,180.0,29,3,0.76,165,340
1279091725336543329,Luxury Studio Next to Broadway 3521,212359760,Mohammed Radi,South Boston,42.34342,-71.0574,Entire home/apt,137.0,29,5,1.2,165,326
1279092049414453494,Luxury 1BR Next to Broadway Southie 4214,212359760,Mohammed Radi,South Boston,42.34228,-71.0551,Entire home/apt,158.0,29,10,2.38,165,341
1279092057592448522,Luxury 1BR Next to Broadway 9284,212359760,Mohammed Radi,South Boston Waterfront,42.344129239646584,-71.05568700608968,Entire home/apt,141.0,29,5,1.28,165,324
1279092695899954699,Luxury 1BR Near Broadway Southie 6958,212359760,Mohammed Radi,South Boston,42.3421,-71.05663,Entire home/apt,140.0,29,5,1.2,165,338
1279290931179614814,Cozy 2bd w/ Queen beds & laundry,16052189,Jonathan,Hyde Park,42.2499037581975,-71.13359079469906,Entire home/apt,140.0,30,0,0.0,11,314
1279328276128294023,South Boston Private Bedroom,23035099,Kristine,South Boston,42.33298952659947,-71.03124753452938,Private room,54.0,29,0,0.0,4,250
1279530713574142195,"Blueground | Longwood, parking, w/d, a/c",107434423,Blueground,Mission Hill,42.3295719,-71.1040886,Entire home/apt,144.0,31,0,0.0,385,288
1279531014398412297,"Blueground | Longwood, elevator, w/d, a/c",107434423,Blueground,Mission Hill,42.3295719,-71.1040886,Entire home/apt,143.0,31,0,0.0,385,336
1280410409858262373,1BR Apartment Patio Full-Kitchen,656025446,Heidi,South End,42.33629,-71.07671,Entire home/apt,447.0,2,2,0.54,3,303
1280569034121811521,Blueground | Fenway 1bd apartment,107434423,Blueground,Fenway,42.3457288,-71.10554139999999,Entire home/apt,372.0,31,0,0.0,385,323
1280569391917312687,Blueground | Longwood 2bd apartment,107434423,Blueground,Mission Hill,42.3295719,-71.1040886,Entire home/apt,189.0,31,0,0.0,385,301
1280569696433523531,Blueground | Seaport studio apartment,107434423,Blueground,South Boston Waterfront,42.3490262,-71.0446092,Entire home/apt,205.0,31,0,0.0,385,349
1280945570247409798,Boston 2bd with in unit laundry,16052189,Jonathan,Hyde Park,42.24944553486619,-71.13283727327818,Entire home/apt,124.0,30,0,0.0,11,351
1281242580611581981,Spacious 2BR in Savin Hill Near Ashmont 5159,212359760,Mohammed Radi,Dorchester,42.30944,-71.05417,Entire home/apt,94.0,29,6,1.48,165,349
1281878156930731368,"East Boston, Access All Boston In Minutes",403065422,Joshua,East Boston,42.38213395509568,-71.0313219577074,Entire home/apt,143.0,1,5,2.68,1,0
1283855168566153755,Cheerful & large 2 bed apt.,21745230,Jurek,Charlestown,42.38395,-71.07739,Entire home/apt,152.0,1,0,0.0,12,147
1284032006995263443,Super Convenient 2BR 1Bath,226220,Sevil,Brighton,42.35628,-71.16288,Entire home/apt,95.0,29,1,0.45,2,320
1284113928583755359,3brm/1bath North End Gem,2006852,Jay,North End,42.36467,-71.05444,Entire home/apt,259.0,1,0,0.0,21,266
1284138728001445574,Private bedroom/shared bathroom,266108658,Hieu,Dorchester,42.305327269785465,-71.08133278953731,Private room,120.0,2,0,0.0,1,365
1284689755621427722,Stylish Loft w/ Parking &Laundry,16052189,Jonathan,Hyde Park,42.25008,-71.13073,Entire home/apt,77.0,30,0,0.0,11,74
1284817208604608186,Spacious 2BR near UMASS | Savin hill | T Stop 4021,212359760,Mohammed Radi,Dorchester,42.309476881443885,-71.05047632798599,Entire home/apt,138.0,1,8,2.03,165,333
1285471199476897741,Cozy 2-Bedroom Apartment Near Dedham Legacy,153436558,Long,West Roxbury,42.2581,-71.16128,Entire home/apt,140.0,1,16,3.81,3,244
1286398301926377558,Two Beds Nubian/Dudley Square,661352144,Maria,Brighton,42.36002622966212,-71.14492096979892,Entire home/apt,197.0,4,0,0.0,1,355
1286447179850254092,"Cozy, Spacious Private Room in Boston",81938418,Lorena,Hyde Park,42.25268,-71.11634,Private room,99.0,2,0,0.0,6,365
1288416556969671831,Beautiful apt 3br/8 beds/free parkin,594041047,Phuong Thuykim,Dorchester,42.3134259,-71.0553083,Entire home/apt,251.0,1,9,2.25,3,0
1288787964894252152,Cozy 2-Bedrooms Apartment Near Dedham Legacy,153436558,Long,West Roxbury,42.25812,-71.16088,Entire home/apt,172.0,2,2,0.56,3,227
1289108342843334314,Blueground | Dorchester 2bd apartment,107434423,Blueground,Dorchester,42.29549919999999,-71.0471404,Entire home/apt,161.0,31,0,0.0,385,339
1289108921740189349,Blueground | Dorchester studio apartment,107434423,Blueground,Dorchester,42.29549919999999,-71.0471404,Entire home/apt,161.0,31,0,0.0,385,304
1289265010583150116,Cozy Studio Steps from Boston Common and Theaters,2356643,StayNue,Downtown,42.35056,-71.06409,Entire home/apt,82.0,29,0,0.0,33,347
1289377475491297913,Cozy 1 Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35848,-71.06554,Private room,60.0,29,1,0.77,106,131
1289844315187354564,MIRA-Luxury Rental in Eastie.,341909564,Boris,East Boston,42.378887903035185,-71.04001694897096,Entire home/apt,205.0,29,0,0.0,1,185
1289867379863101996,Walk to Constitution Beach: Mid-Century Boston Gem,122377513,Evolve,East Boston,42.38803249679604,-71.0074581143631,Entire home/apt,171.0,2,6,1.53,3,294
1289981988868156380,Eastie | Roomy 3BR w/ Easy City/Airport Access,433085996,Paulina,East Boston,42.38923435973132,-71.00424036383629,Entire home/apt,252.0,2,0,0.0,1,354
1290797208478230439,Comfortable 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35978,-71.06751,Private room,60.0,29,1,0.7,106,127
1290810952888918279,Nice 1Bedroom in Beacon Hill Area,373675137,Liya,Beacon Hill,42.3595,-71.06692,Private room,52.0,29,0,0.0,106,100
1292108033290321888,145R1.1 | The Redlands 1 | 2BR 1B w/AC | Room #1,71783,Lance,West Roxbury,42.29261,-71.15475,Private room,73.0,30,0,0.0,57,365
1292116524756474540,145R1.2 | The Redlands 1 | 2BR 1B w/AC | Room #2,71783,Lance,West Roxbury,42.2912928671638,-71.15498161049463,Private room,75.0,30,0,0.0,57,365
1292858418910457461,Sea view Outstanding apartment in Seaport,568159547,Kubra,South Boston Waterfront,42.34793,-71.04241,Entire home/apt,412.0,1,6,1.98,1,305
1292899675103262834,Comfortable 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.3601102,-71.0660903,Private room,44.0,29,1,0.59,106,0
1292909012280747979,Best 1Bedroom in Beacon Hill Area,373675137,Liya,Beacon Hill,42.35992,-71.06967,Private room,44.0,29,0,0.0,106,52
1292909119009816278,Amazing 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35984,-71.06941,Private room,68.0,29,0,0.0,106,147
1293074390577656815,"Luxury Stay Near MGH | Pool & Gym, Stunning Views",31340713,Kama,West End,42.36548,-71.06728,Entire home/apt,258.0,30,0,0.0,42,363
1293755323554002664,Modern One Bedroom Near Boston's Waterfront,22541573,Furnished Quarters,West End,42.364898093014034,-71.06576306936726,Entire home/apt,211.0,32,0,0.0,65,349
1293893215384766423,Entire house.,663084521,Mesut,Brighton,42.3567282,-71.1574074,Entire home/apt,233.0,91,0,0.0,1,365
1294792221217647233,"Studio with stunning views, conveniece and luxury",16098390,Wendy,Back Bay,42.347311573575105,-71.07611934219791,Entire home/apt,150.0,29,0,0.0,3,215
1295019990282542486,Sweet 1Bedroom in Beacon Hill area,373675137,Liya,Beacon Hill,42.36098,-71.06669,Private room,68.0,29,0,0.0,106,92
1295040230235557898,Chic 1 Bed Apartment! | Steps from Boston Common!,275849638,Sean,Bay Village,42.34971,-71.06669,Entire home/apt,156.0,29,2,0.83,70,179
1295067963250905406,Theater District Cozy 1 BR!,275849638,Sean,Downtown,42.34983,-71.06503,Entire home/apt,139.0,29,2,0.77,70,0
1295071400509459259,Sweet 1 Bedroom Beacon Hill Area,373675137,Liya,Dorchester,42.31445998912784,-71.06521410589013,Private room,60.0,29,0,0.0,106,68
1295184100426715739,1 BD/1BA | Boston Harbor,336935834,Raymond,Downtown,42.357312676904215,-71.05259957349048,Entire home/apt,167.0,29,0,0.0,1,118
1295275743299306712,Boston/2Bedroom 2 Bathroom/T stop-Andrew,39367641,Axel,South Boston,42.32802,-71.05622,Private room,148.0,91,0,0.0,1,0
1295521174375430256,Comfort Inn In my 3rd bedroom,227190555,Janet,Roxbury,42.314733553774225,-71.0749917522336,Private room,61.0,1,0,0.0,2,358
1295655432504406468,"Blueground | Dorchester, gym, BBQ & JFK Library",107434423,Blueground,Dorchester,42.29549919999999,-71.0471404,Entire home/apt,114.0,31,0,0.0,385,365
1296167017422848679,small room near Harvard Med School/Logwood,169207412,Vadym,Jamaica Plain,42.3260294355922,-71.10637932611762,Private room,41.0,29,0,0.0,4,112
1296203164005067168,2BR Loft unit in Boston Southend 2293,212359760,Mohammed Radi,South End,42.344793322650695,-71.06531880215093,Entire home/apt,225.0,29,15,4.25,165,303
1296443382136390764,47S1 | The Sumner Redline | 3BR 3B w/AC | Bi-Level,71783,Lance,Dorchester,42.31723,-71.06137,Entire home/apt,252.0,31,0,0.0,57,222
1296682320986586213,Beautiful Room in Downtown Boston,373675137,Liya,Dorchester,42.315685416502184,-71.06655545532703,Private room,58.0,29,0,0.0,106,174
1296682635015666145,Sweet 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35904,-71.06583,Private room,44.0,29,1,0.5,106,0
1296701558985565239,Beacon Hill 4-Unit House: Historic&Modern Charm,663373999,Albena,Beacon Hill,42.35835,-71.07009,Entire home/apt,190.0,91,0,0.0,1,90
1297245397517766021,Comfortable 1Bedroom in Beacon Hill,373675137,Liya,Dorchester,42.31439318794162,-71.06504849102434,Private room,58.0,29,0,0.0,106,84
1297251352761574897,Cozy 1Bedroom in Beacon Hill Area,373675137,Liya,Dorchester,42.314515526365646,-71.06540692214676,Private room,58.0,29,0,0.0,106,174
1297299074129220337,Comfortable 1Bedroom in Beacon Hill Area,373675137,Liya,Beacon Hill,42.3594256,-71.069931,Private room,64.0,29,0,0.0,106,130
